# energy s p d
-5.167899999999999494e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.143900000000000361e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.119899999999999451e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.095900000000000318e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.071899999999999409e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.047900000000000276e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.023899999999999366e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.999900000000000233e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.975900000000000212e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.951900000000000190e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.927900000000000169e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.903900000000000148e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.879900000000000126e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.855900000000000105e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.831900000000000084e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.807900000000000063e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.783900000000000041e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.759900000000000020e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.735899999999999999e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.711899999999999977e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.687899999999999956e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.663899999999999935e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.639899999999999913e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.615899999999999892e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.591899999999999871e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.567899999999999849e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.543899999999999828e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.519899999999999807e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.495899999999999785e+00 2.200000000000000133e-03 5.239000000000000323e-01 0.000000000000000000e+00
-4.471899999999999764e+00 5.700000000000000205e-03 1.337599999999999900e+00 0.000000000000000000e+00
-4.447899999999999743e+00 1.200000000000000025e-02 2.564999999999999947e+00 0.000000000000000000e+00
-4.423899999999999721e+00 9.000000000000001055e-03 2.089999999999999858e+00 0.000000000000000000e+00
-4.399899999999999700e+00 1.019999999999999900e-02 2.393299999999999983e+00 0.000000000000000000e+00
-4.375899999999999679e+00 1.019999999999999900e-02 2.528299999999999770e+00 0.000000000000000000e+00
-4.351899999999999658e+00 1.050000000000000065e-02 2.630099999999999660e+00 0.000000000000000000e+00
-4.327899999999999636e+00 1.449999999999999900e-02 4.547600000000000087e+00 0.000000000000000000e+00
-4.303899999999999615e+00 1.110000000000000049e-02 3.883100000000000662e+00 0.000000000000000000e+00
-4.279899999999999594e+00 4.800000000000000447e-03 1.572200000000000042e+00 0.000000000000000000e+00
-4.255900000000000460e+00 4.599999999999999922e-03 1.558599999999999985e+00 0.000000000000000000e+00
-4.231899999999999551e+00 4.500000000000000527e-03 1.550099999999999811e+00 0.000000000000000000e+00
-4.207900000000000418e+00 4.500000000000000527e-03 1.546599999999999753e+00 0.000000000000000000e+00
-4.183899999999999508e+00 4.500000000000000527e-03 1.548100000000000032e+00 0.000000000000000000e+00
-4.159900000000000375e+00 7.000000000000000146e-03 5.359100000000000641e+00 0.000000000000000000e+00
-4.135899999999999466e+00 5.700000000000000205e-03 2.755499999999999616e+00 0.000000000000000000e+00
-4.111900000000000333e+00 5.400000000000000286e-03 2.064099999999999824e+00 0.000000000000000000e+00
-4.087899999999999423e+00 5.400000000000000286e-03 2.085999999999999854e+00 0.000000000000000000e+00
-4.063900000000000290e+00 5.700000000000000205e-03 2.116500000000000270e+00 0.000000000000000000e+00
-4.039899999999999380e+00 6.000000000000000125e-03 2.155799999999999716e+00 0.000000000000000000e+00
-4.015900000000000247e+00 6.099999999999999520e-03 2.200099999999999945e+00 0.000000000000000000e+00
-3.991899999999999782e+00 6.300000000000000044e-03 2.225999999999999979e+00 0.000000000000000000e+00
-3.967899999999999761e+00 6.300000000000000044e-03 1.965700000000000003e+00 0.000000000000000000e+00
-3.943900000000000183e+00 8.399999999999999481e-03 2.252099999999999991e+00 0.000000000000000000e+00
-3.919900000000000162e+00 7.499999999999999722e-03 2.067699999999999871e+00 0.000000000000000000e+00
-3.895900000000000141e+00 6.899999999999999883e-03 1.850799999999999779e+00 0.000000000000000000e+00
-3.871900000000000119e+00 6.700000000000001094e-03 1.789399999999999880e+00 0.000000000000000000e+00
-3.847900000000000098e+00 6.899999999999999883e-03 1.773699999999999832e+00 0.000000000000000000e+00
-3.823900000000000077e+00 6.899999999999999883e-03 1.735399999999999832e+00 0.000000000000000000e+00
-3.799900000000000055e+00 6.899999999999999883e-03 1.679799999999999960e+00 0.000000000000000000e+00
-3.775900000000000034e+00 7.199999999999999803e-03 1.641399999999999970e+00 0.000000000000000000e+00
-3.751900000000000013e+00 7.400000000000000328e-03 1.832700000000000218e+00 0.000000000000000000e+00
-3.727899999999999991e+00 7.499999999999999722e-03 1.742299999999999960e+00 0.000000000000000000e+00
-3.703899999999999970e+00 7.799999999999999642e-03 1.766100000000000003e+00 0.000000000000000000e+00
-3.679899999999999949e+00 8.099999999999999561e-03 1.792599999999999971e+00 0.000000000000000000e+00
-3.655899999999999928e+00 8.199999999999998956e-03 1.821700000000000097e+00 0.000000000000000000e+00
-3.631899999999999906e+00 9.000000000000001055e-03 2.249600000000000044e+00 0.000000000000000000e+00
-3.607899999999999885e+00 1.379999999999999977e-02 2.689700000000000202e+00 0.000000000000000000e+00
-3.583899999999999864e+00 1.080000000000000057e-02 2.249899999999999789e+00 0.000000000000000000e+00
-3.559899999999999842e+00 1.080000000000000057e-02 2.285700000000000287e+00 0.000000000000000000e+00
-3.535899999999999821e+00 1.140000000000000041e-02 2.540300000000000225e+00 0.000000000000000000e+00
-3.511899999999999800e+00 1.050000000000000065e-02 2.237599999999999589e+00 0.000000000000000000e+00
-3.487899999999999778e+00 1.050000000000000065e-02 2.282399999999999984e+00 0.000000000000000000e+00
-3.463899999999999757e+00 1.050000000000000065e-02 2.329499999999999904e+00 0.000000000000000000e+00
-3.439899999999999736e+00 1.050000000000000065e-02 2.378899999999999793e+00 0.000000000000000000e+00
-3.415899999999999714e+00 1.099999999999999936e-02 2.925399999999999778e+00 0.000000000000000000e+00
-3.391899999999999693e+00 1.070000000000000118e-02 2.376900000000000013e+00 0.000000000000000000e+00
-3.367899999999999672e+00 1.080000000000000057e-02 2.419200000000000017e+00 0.000000000000000000e+00
-3.343900000000000095e+00 1.110000000000000049e-02 2.418099999999999916e+00 0.000000000000000000e+00
-3.319900000000000073e+00 1.129999999999999928e-02 2.471000000000000085e+00 0.000000000000000000e+00
-3.295900000000000052e+00 1.169999999999999860e-02 2.536999999999999922e+00 0.000000000000000000e+00
-3.271900000000000031e+00 1.200000000000000025e-02 2.609900000000000109e+00 0.000000000000000000e+00
-3.247900000000000009e+00 1.110000000000000049e-02 2.599199999999999733e+00 0.000000000000000000e+00
-3.223899999999999988e+00 1.080000000000000057e-02 2.646100000000000119e+00 0.000000000000000000e+00
-3.199899999999999967e+00 1.070000000000000118e-02 2.691900000000000404e+00 0.000000000000000000e+00
-3.175899999999999945e+00 1.050000000000000065e-02 2.733299999999999841e+00 0.000000000000000000e+00
-3.151899999999999924e+00 1.019999999999999900e-02 2.770900000000000141e+00 0.000000000000000000e+00
-3.127899999999999903e+00 1.019999999999999900e-02 2.866099999999999870e+00 0.000000000000000000e+00
-3.103899999999999881e+00 1.070000000000000118e-02 3.033500000000000085e+00 0.000000000000000000e+00
-3.079899999999999860e+00 9.899999999999999079e-03 3.381199999999999761e+00 0.000000000000000000e+00
-3.055899999999999839e+00 9.299999999999999239e-03 3.340300000000000047e+00 0.000000000000000000e+00
-3.031899999999999817e+00 8.899999999999999925e-03 3.375700000000000145e+00 0.000000000000000000e+00
-3.007899999999999796e+00 8.899999999999999925e-03 3.558300000000000018e+00 0.000000000000000000e+00
-2.983899999999999775e+00 9.000000000000001055e-03 3.817099999999999937e+00 0.000000000000000000e+00
-2.959899999999999753e+00 8.899999999999999925e-03 4.318599999999999994e+00 0.000000000000000000e+00
-2.935899999999999732e+00 7.900000000000000772e-03 4.493399999999999395e+00 0.000000000000000000e+00
-2.911899999999999711e+00 7.499999999999999722e-03 4.828600000000000669e+00 0.000000000000000000e+00
-2.887900000000000134e+00 7.099999999999998673e-03 4.974600000000000577e+00 0.000000000000000000e+00
-2.863900000000000112e+00 6.599999999999999964e-03 5.078999999999999737e+00 0.000000000000000000e+00
-2.839900000000000091e+00 6.000000000000000125e-03 6.277399999999999203e+00 0.000000000000000000e+00
-2.815900000000000070e+00 6.399999999999999439e-03 2.656899999999999817e+00 0.000000000000000000e+00
-2.791900000000000048e+00 6.599999999999999964e-03 2.055799999999999628e+00 0.000000000000000000e+00
-2.767900000000000027e+00 6.599999999999999964e-03 1.885800000000000143e+00 0.000000000000000000e+00
-2.743900000000000006e+00 6.899999999999999883e-03 1.887399999999999967e+00 0.000000000000000000e+00
-2.719899999999999984e+00 6.899999999999999883e-03 1.887399999999999967e+00 0.000000000000000000e+00
-2.695899999999999963e+00 7.199999999999999803e-03 1.818200000000000038e+00 0.000000000000000000e+00
-2.671899999999999942e+00 7.199999999999999803e-03 1.787799999999999834e+00 0.000000000000000000e+00
-2.647899999999999920e+00 7.199999999999999803e-03 1.759900000000000020e+00 0.000000000000000000e+00
-2.623899999999999899e+00 7.199999999999999803e-03 1.732299999999999729e+00 0.000000000000000000e+00
-2.599899999999999878e+00 7.199999999999999803e-03 1.691399999999999793e+00 0.000000000000000000e+00
-2.575899999999999856e+00 6.999999999999999278e-03 1.622499999999999831e+00 0.000000000000000000e+00
-2.551899999999999835e+00 6.300000000000000044e-03 1.496299999999999963e+00 0.000000000000000000e+00
-2.527899999999999814e+00 6.000000000000000125e-03 1.438099999999999934e+00 0.000000000000000000e+00
-2.503899999999999793e+00 6.000000000000000125e-03 1.401899999999999924e+00 0.000000000000000000e+00
-2.479899999999999771e+00 5.700000000000000205e-03 1.370999999999999996e+00 0.000000000000000000e+00
-2.455899999999999750e+00 5.700000000000000205e-03 1.339099999999999957e+00 0.000000000000000000e+00
-2.431899999999999729e+00 5.400000000000000286e-03 1.306300000000000017e+00 0.000000000000000000e+00
-2.407899999999999707e+00 5.400000000000000286e-03 1.272899999999999920e+00 0.000000000000000000e+00
-2.383899999999999686e+00 5.099999999999999499e-03 1.238500000000000156e+00 0.000000000000000000e+00
-2.359899999999999665e+00 5.099999999999999499e-03 1.203500000000000014e+00 0.000000000000000000e+00
-2.335899999999999643e+00 4.800000000000000447e-03 1.167300000000000004e+00 0.000000000000000000e+00
-2.311900000000000066e+00 4.800000000000000447e-03 1.275300000000000100e+00 0.000000000000000000e+00
-2.287900000000000045e+00 4.800000000000000447e-03 1.227300000000000058e+00 0.000000000000000000e+00
-2.263900000000000023e+00 4.800000000000000447e-03 1.171399999999999997e+00 0.000000000000000000e+00
-2.239900000000000002e+00 5.099999999999999499e-03 1.112100000000000088e+00 0.000000000000000000e+00
-2.215899999999999981e+00 5.099999999999999499e-03 1.076100000000000056e+00 0.000000000000000000e+00
-2.191899999999999959e+00 5.400000000000000286e-03 1.094700000000000006e+00 0.000000000000000000e+00
-2.167899999999999938e+00 5.799999999999999600e-03 1.120300000000000074e+00 0.000000000000000000e+00
-2.143899999999999917e+00 6.599999999999999964e-03 1.186099999999999932e+00 0.000000000000000000e+00
-2.119899999999999896e+00 8.399999999999999481e-03 1.321699999999999875e+00 0.000000000000000000e+00
-2.095899999999999874e+00 9.600000000000000894e-03 1.399399999999999977e+00 0.000000000000000000e+00
-2.071899999999999853e+00 1.080000000000000057e-02 1.479500000000000037e+00 0.000000000000000000e+00
-2.047899999999999832e+00 1.209999999999999964e-02 1.562500000000000000e+00 0.000000000000000000e+00
-2.023899999999999810e+00 1.349999999999999811e-02 1.648099999999999898e+00 0.000000000000000000e+00
-1.999900000000000011e+00 1.479999999999999892e-02 1.736599999999999921e+00 0.000000000000000000e+00
-1.975899999999999990e+00 1.590000000000000094e-02 1.798000000000000043e+00 0.000000000000000000e+00
-1.951899999999999968e+00 1.679999999999999896e-02 1.832400000000000029e+00 0.000000000000000000e+00
-1.927899999999999947e+00 1.739999999999999880e-02 1.867599999999999927e+00 0.000000000000000000e+00
-1.903899999999999926e+00 1.800000000000000211e-02 1.903999999999999915e+00 0.000000000000000000e+00
-1.879899999999999904e+00 1.859999999999999848e-02 1.937500000000000000e+00 0.000000000000000000e+00
-1.855899999999999883e+00 1.949999999999999997e-02 1.968500000000000139e+00 0.000000000000000000e+00
-1.831899999999999862e+00 2.009999999999999981e-02 1.999700000000000033e+00 0.000000000000000000e+00
-1.807899999999999840e+00 2.100000000000000130e-02 2.031299999999999883e+00 0.000000000000000000e+00
-1.783899999999999819e+00 2.160000000000000114e-02 2.065500000000000114e+00 0.000000000000000000e+00
-1.759900000000000020e+00 2.249999999999999917e-02 2.106500000000000039e+00 0.000000000000000000e+00
-1.735899999999999999e+00 2.220000000000000098e-02 2.021700000000000053e+00 0.000000000000000000e+00
-1.711899999999999977e+00 2.429999999999999868e-02 2.070400000000000240e+00 0.000000000000000000e+00
-1.687899999999999956e+00 1.849999999999999908e-02 1.632800000000000029e+00 0.000000000000000000e+00
-1.663899999999999935e+00 1.250000000000000069e-02 1.177599999999999980e+00 0.000000000000000000e+00
-1.639899999999999913e+00 8.399999999999999481e-03 8.471000000000000751e-01 0.000000000000000000e+00
-1.615899999999999892e+00 6.599999999999999964e-03 7.039999999999999591e-01 0.000000000000000000e+00
-1.591899999999999871e+00 6.000000000000000125e-03 6.811000000000000387e-01 0.000000000000000000e+00
-1.567899999999999849e+00 6.599999999999999964e-03 7.564999999999999503e-01 0.000000000000000000e+00
-1.543899999999999828e+00 6.899999999999999883e-03 8.060000000000000497e-01 0.000000000000000000e+00
-1.519899999999999807e+00 7.199999999999999803e-03 8.698000000000001286e-01 0.000000000000000000e+00
-1.495900000000000007e+00 8.699999999999999400e-03 1.031600000000000072e+00 0.000000000000000000e+00
-1.471899999999999986e+00 9.600000000000000894e-03 1.165200000000000014e+00 0.000000000000000000e+00
-1.447899999999999965e+00 1.110000000000000049e-02 1.330400000000000027e+00 0.000000000000000000e+00
-1.423899999999999944e+00 1.260000000000000009e-02 1.517300000000000093e+00 0.000000000000000000e+00
-1.399899999999999922e+00 1.439999999999999961e-02 1.715300000000000047e+00 0.000000000000000000e+00
-1.375899999999999901e+00 1.590000000000000094e-02 1.924099999999999699e+00 0.000000000000000000e+00
-1.351899999999999880e+00 1.770000000000000046e-02 2.144600000000000062e+00 0.000000000000000000e+00
-1.327899999999999858e+00 1.920000000000000179e-02 2.379199999999999982e+00 0.000000000000000000e+00
-1.303899999999999837e+00 2.100000000000000130e-02 2.630000000000000338e+00 0.000000000000000000e+00
-1.279899999999999816e+00 2.269999999999999796e-02 2.936700000000000088e+00 0.000000000000000000e+00
-1.255900000000000016e+00 2.469999999999999973e-02 3.286200000000000010e+00 0.000000000000000000e+00
-1.231899999999999995e+00 2.869999999999999635e-02 3.848099999999999632e+00 0.000000000000000000e+00
-1.207899999999999974e+00 3.330000000000000321e-02 4.499900000000000233e+00 0.000000000000000000e+00
-1.183899999999999952e+00 3.869999999999999829e-02 5.240800000000000125e+00 0.000000000000000000e+00
-1.159899999999999931e+00 2.829999999999999877e-02 4.018800000000000594e+00 0.000000000000000000e+00
-1.135899999999999910e+00 2.679999999999999744e-02 3.889000000000000234e+00 0.000000000000000000e+00
-1.111899999999999888e+00 2.899999999999999800e-02 4.160499999999999865e+00 0.000000000000000000e+00
-1.087899999999999867e+00 3.520000000000000212e-02 5.030299999999999550e+00 0.000000000000000000e+00
-1.063899999999999846e+00 4.309999999999999942e-02 6.506500000000000838e+00 0.000000000000000000e+00
-1.039899999999999824e+00 3.359999999999999792e-02 4.915499999999999758e+00 0.000000000000000000e+00
-1.015899999999999803e+00 2.960000000000000131e-02 4.357800000000000118e+00 0.000000000000000000e+00
-9.918999999999997819e-01 2.750000000000000014e-02 4.097199999999999953e+00 0.000000000000000000e+00
-9.678999999999997605e-01 2.580000000000000002e-02 4.056799999999999962e+00 0.000000000000000000e+00
-9.438999999999997392e-01 2.419999999999999929e-02 4.106200000000000294e+00 0.000000000000000000e+00
-9.198999999999997179e-01 2.160000000000000114e-02 3.969199999999999839e+00 0.000000000000000000e+00
-8.958999999999996966e-01 2.039999999999999800e-02 3.969899999999999540e+00 0.000000000000000000e+00
-8.719000000000001194e-01 1.979999999999999816e-02 4.089100000000000179e+00 0.000000000000000000e+00
-8.479000000000000981e-01 1.920000000000000179e-02 4.147799999999999265e+00 0.000000000000000000e+00
-8.239000000000000767e-01 1.830000000000000029e-02 4.142299999999999649e+00 0.000000000000000000e+00
-7.999000000000000554e-01 1.710000000000000062e-02 4.056499999999999773e+00 0.000000000000000000e+00
-7.759000000000000341e-01 1.590000000000000094e-02 3.862399999999999611e+00 0.000000000000000000e+00
-7.519000000000000128e-01 1.469999999999999953e-02 3.670199999999999463e+00 0.000000000000000000e+00
-7.278999999999999915e-01 1.370000000000000037e-02 3.501500000000000057e+00 0.000000000000000000e+00
-7.038999999999999702e-01 1.280000000000000061e-02 3.327399999999999913e+00 0.000000000000000000e+00
-6.798999999999999488e-01 1.190000000000000085e-02 3.137500000000000178e+00 0.000000000000000000e+00
-6.558999999999999275e-01 1.110000000000000049e-02 2.970399999999999707e+00 0.000000000000000000e+00
-6.318999999999999062e-01 1.030000000000000013e-02 2.816500000000000004e+00 0.000000000000000000e+00
-6.078999999999998849e-01 9.499999999999999764e-03 2.670399999999999885e+00 0.000000000000000000e+00
-5.838999999999998636e-01 8.899999999999999925e-03 2.541700000000000070e+00 0.000000000000000000e+00
-5.598999999999998423e-01 8.399999999999999481e-03 2.353400000000000158e+00 0.000000000000000000e+00
-5.358999999999998209e-01 7.799999999999999642e-03 2.340700000000000003e+00 0.000000000000000000e+00
-5.118999999999997996e-01 7.499999999999999722e-03 2.330700000000000216e+00 0.000000000000000000e+00
-4.878999999999997783e-01 6.599999999999999964e-03 2.296300000000000452e+00 0.000000000000000000e+00
-4.638999999999997570e-01 5.099999999999999499e-03 2.178499999999999659e+00 0.000000000000000000e+00
-4.398999999999997357e-01 4.800000000000000447e-03 2.192400000000000126e+00 0.000000000000000000e+00
-4.158999999999997144e-01 4.199999999999999740e-03 2.238299999999999734e+00 0.000000000000000000e+00
-3.918999999999996930e-01 3.599999999999999901e-03 2.079699999999999882e+00 0.000000000000000000e+00
-3.679000000000001158e-01 3.299999999999999982e-03 1.934800000000000075e+00 0.000000000000000000e+00
-3.439000000000000945e-01 2.799999999999999972e-03 1.803899999999999837e+00 0.000000000000000000e+00
-3.199000000000000732e-01 2.400000000000000223e-03 1.686300000000000132e+00 0.000000000000000000e+00
-2.959000000000000519e-01 2.400000000000000223e-03 1.630500000000000060e+00 0.000000000000000000e+00
-2.719000000000000306e-01 2.099999999999999870e-03 1.582200000000000051e+00 0.000000000000000000e+00
-2.479000000000000092e-01 1.799999999999999951e-03 1.532399999999999762e+00 0.000000000000000000e+00
-2.238999999999999879e-01 1.699999999999999688e-03 1.480500000000000149e+00 0.000000000000000000e+00
-1.998999999999999666e-01 1.500000000000000031e-03 1.426800000000000068e+00 0.000000000000000000e+00
-1.758999999999999453e-01 1.200000000000000112e-03 1.371900000000000119e+00 0.000000000000000000e+00
-1.518999999999999240e-01 1.200000000000000112e-03 1.314699999999999980e+00 0.000000000000000000e+00
-1.278999999999999027e-01 8.999999999999999754e-04 1.256199999999999983e+00 0.000000000000000000e+00
-1.038999999999998813e-01 8.999999999999999754e-04 1.195599999999999774e+00 0.000000000000000000e+00
-7.989999999999986002e-02 1.500000000000000031e-03 2.823099999999999721e+00 0.000000000000000000e+00
-5.589999999999983871e-02 3.000000000000000279e-04 1.127199999999999980e+00 0.000000000000000000e+00
-3.189999999999981739e-02 0.000000000000000000e+00 9.123000000000001108e-01 0.000000000000000000e+00
-7.899999999999796074e-03 0.000000000000000000e+00 5.907000000000000028e-01 0.000000000000000000e+00
1.610000000000022524e-02 0.000000000000000000e+00 1.854000000000000092e-01 0.000000000000000000e+00
4.010000000000024656e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.410000000000026787e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.810000000000028919e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.120999999999998664e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.360999999999998877e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600999999999999091e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.840999999999999304e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.080999999999999517e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.320999999999999730e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.560999999999999943e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.801000000000000156e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.041000000000000369e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.281000000000000583e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.521000000000000796e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.761000000000001009e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.001000000000001222e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.241000000000001435e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.481000000000001648e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.721000000000001862e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.961000000000002075e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.201000000000002288e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.441000000000002501e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.681000000000002714e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.921000000000002927e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.160999999999998700e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.400999999999998913e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.640999999999999126e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.880999999999999339e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.120999999999999552e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.360999999999999766e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.600999999999999979e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.841000000000000192e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.081000000000000405e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.321000000000000618e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.561000000000000831e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.801000000000001044e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.041000000000001258e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.281000000000001471e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.521000000000001684e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.761000000000001897e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000099999999999767e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.024099999999999788e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.048099999999999810e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.072099999999999831e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
