# energy s p d
-3.552999999999999936e+00 1.760000000000000106e-02 7.547000000000000375e-01 1.731999999999999929e-01
-3.528999999999999915e+00 1.439999999999999787e-02 8.600000000000000977e-01 2.286999999999999866e-01
-3.504999999999999893e+00 1.359999999999999924e-02 4.736000000000000210e-01 1.294000000000000150e-01
-3.480999999999999872e+00 2.709999999999999909e-02 4.264999999999999902e-01 1.290000000000000036e-01
-3.456999999999999851e+00 9.579999999999999627e-02 7.804000000000000936e-01 3.561999999999999056e-01
-3.432999999999999829e+00 2.901999999999999580e-01 1.554499999999999993e+00 9.194999999999998730e-01
-3.408999999999999808e+00 1.840999999999999859e-01 8.820999999999998842e-01 4.958000000000000185e-01
-3.384999999999999787e+00 1.556999999999999773e-01 7.635000000000000675e-01 4.259999999999999898e-01
-3.360999999999999766e+00 1.287000000000000088e-01 6.342999999999999750e-01 3.611999999999999655e-01
-3.336999999999999744e+00 1.079000000000000098e-01 5.375000000000000888e-01 3.184000000000000163e-01
-3.312999999999999723e+00 9.229999999999999316e-02 4.707999999999999963e-01 2.882999999999999452e-01
-3.288999999999999702e+00 7.960000000000001796e-02 4.349000000000000088e-01 2.704999999999999627e-01
-3.264999999999999680e+00 6.950000000000000622e-02 4.269999999999999907e-01 2.684000000000000274e-01
-3.240999999999999659e+00 6.329999999999999516e-02 4.740999999999999659e-01 2.982000000000000206e-01
-3.216999999999999638e+00 7.290000000000000646e-02 5.213999999999999746e-01 3.286999999999999922e-01
-3.192999999999999616e+00 4.819999999999999979e-02 5.335999999999999632e-01 3.421000000000000152e-01
-3.168999999999999595e+00 4.669999999999999846e-02 5.769999999999999574e-01 3.706999999999999740e-01
-3.144999999999999574e+00 4.310000000000000636e-02 6.249999999999998890e-01 4.058999999999999830e-01
-3.120999999999999996e+00 3.660000000000000059e-02 6.185000000000000497e-01 4.130000000000000338e-01
-3.096999999999999975e+00 7.400000000000001021e-02 1.113699999999999912e+00 9.206999999999999629e-01
-3.072999999999999954e+00 7.739999999999999658e-02 1.118700000000000028e+00 1.000100000000000211e+00
-3.048999999999999932e+00 6.149999999999999911e-02 1.059200000000000141e+00 9.987999999999999101e-01
-3.024999999999999911e+00 4.639999999999999680e-02 9.252000000000000224e-01 9.213999999999999968e-01
-3.000999999999999890e+00 5.810000000000000581e-02 1.187200000000000033e+00 1.083399999999999919e+00
-2.976999999999999869e+00 4.060000000000000414e-02 1.029500000000000082e+00 1.027600000000000069e+00
-2.952999999999999847e+00 3.639999999999999486e-02 1.012399999999999967e+00 1.099700000000000122e+00
-2.928999999999999826e+00 3.470000000000000168e-02 9.945999999999999286e-01 1.217300000000000049e+00
-2.904999999999999805e+00 4.610000000000000209e-02 8.689999999999998836e-01 1.614199999999999857e+00
-2.880999999999999783e+00 7.059999999999999609e-02 6.097000000000000197e-01 1.689400000000000013e+00
-2.856999999999999762e+00 5.930000000000001242e-02 3.654000000000000026e-01 1.084999999999999964e+00
-2.832999999999999741e+00 3.679999999999999938e-02 1.929000000000000159e-01 4.805000000000000382e-01
-2.808999999999999719e+00 3.619999999999999607e-02 3.127000000000000335e-01 5.058000000000000274e-01
-2.784999999999999698e+00 2.620000000000000107e-02 1.783000000000000140e-01 3.499999999999999778e-01
-2.760999999999999677e+00 2.429999999999999868e-02 1.527000000000000024e-01 2.898000000000000576e-01
-2.736999999999999655e+00 2.129999999999999949e-02 1.244999999999999996e-01 2.610000000000000098e-01
-2.712999999999999634e+00 2.000000000000000042e-02 1.274000000000000132e-01 2.678999999999999715e-01
-2.688999999999999613e+00 1.869999999999999787e-02 1.300000000000000044e-01 2.782999999999999918e-01
-2.664999999999999591e+00 1.820000000000000090e-02 1.328999999999999904e-01 2.916000000000000258e-01
-2.641000000000000014e+00 1.760000000000000106e-02 1.342999999999999750e-01 2.975000000000000422e-01
-2.616999999999999993e+00 1.760000000000000106e-02 1.342000000000000137e-01 2.946999999999999620e-01
-2.592999999999999972e+00 1.820000000000000090e-02 1.336000000000000243e-01 2.898000000000000020e-01
-2.568999999999999950e+00 1.889999999999999666e-02 1.320999999999999952e-01 2.828999999999999848e-01
-2.544999999999999929e+00 2.000000000000000042e-02 1.301000000000000489e-01 2.736999999999999988e-01
-2.520999999999999908e+00 2.099999999999999784e-02 1.272000000000000075e-01 2.618000000000000327e-01
-2.496999999999999886e+00 2.239999999999999977e-02 1.261999999999999789e-01 2.525000000000000022e-01
-2.472999999999999865e+00 2.399999999999999703e-02 1.257000000000000062e-01 2.436000000000000110e-01
-2.448999999999999844e+00 2.479999999999999566e-02 1.234000000000000097e-01 2.309000000000000496e-01
-2.424999999999999822e+00 2.399999999999999703e-02 1.190999999999999975e-01 2.227000000000000091e-01
-2.400999999999999801e+00 2.479999999999999566e-02 1.149999999999999911e-01 2.196999999999999786e-01
-2.376999999999999780e+00 3.160000000000000309e-02 1.237999999999999934e-01 2.620999999999999996e-01
-2.352999999999999758e+00 3.140000000000000430e-02 1.192000000000000004e-01 2.434000000000000052e-01
-2.328999999999999737e+00 3.289999999999999869e-02 1.197999999999999898e-01 2.301000000000000267e-01
-2.304999999999999716e+00 3.989999999999999797e-02 1.299000000000000155e-01 2.233999999999999875e-01
-2.280999999999999694e+00 5.229999999999999927e-02 1.505000000000000226e-01 2.225000000000000033e-01
-2.256999999999999673e+00 5.220000000000000334e-02 1.420000000000000151e-01 2.056999999999999940e-01
-2.232999999999999652e+00 2.839999999999999816e-02 1.300000000000000044e-01 1.814000000000000057e-01
-2.208999999999999631e+00 3.189999999999999780e-02 1.492999999999999883e-01 1.892000000000000071e-01
-2.184999999999999609e+00 4.129999999999999644e-02 2.106999999999999984e-01 2.115000000000000213e-01
-2.160999999999999588e+00 3.309999999999999748e-02 1.206999999999999740e-01 1.814000000000000057e-01
-2.136999999999999567e+00 3.559999999999999970e-02 1.199999999999999956e-01 1.841999999999999749e-01
-2.112999999999999545e+00 3.820000000000000479e-02 1.190999999999999975e-01 1.872000000000000053e-01
-2.088999999999999524e+00 4.989999999999999991e-02 1.270000000000000018e-01 2.155999999999999861e-01
-2.064999999999999503e+00 6.250000000000000000e-02 1.362000000000000155e-01 2.498999999999999833e-01
-2.040999999999999481e+00 7.179999999999998883e-02 1.431999999999999940e-01 2.780999999999999583e-01
-2.016999999999999460e+00 1.011999999999999983e-01 1.851000000000000423e-01 3.790000000000000591e-01
-1.992999999999999883e+00 8.650000000000000744e-02 1.680999999999999717e-01 3.558999999999999941e-01
-1.968999999999999861e+00 7.149999999999999412e-02 1.499999999999999944e-01 3.368999999999999773e-01
-1.944999999999999840e+00 6.259999999999998899e-02 1.308999999999999886e-01 3.254000000000000226e-01
-1.920999999999999819e+00 5.310000000000000137e-02 1.154000000000000026e-01 3.104999999999999982e-01
-1.896999999999999797e+00 4.719999999999999890e-02 1.099000000000000116e-01 3.185999999999999943e-01
-1.872999999999999776e+00 4.959999999999999826e-02 1.209999999999999964e-01 3.694000000000000061e-01
-1.848999999999999755e+00 5.279999999999999277e-02 1.339000000000000190e-01 3.779000000000000692e-01
-1.824999999999999734e+00 5.290000000000000258e-02 1.368000000000000049e-01 2.928999999999999937e-01
-1.800999999999999712e+00 5.099999999999999672e-02 1.306999999999999829e-01 1.665000000000000091e-01
-1.776999999999999691e+00 5.059999999999999915e-02 1.358000000000000318e-01 1.649000000000000188e-01
-1.752999999999999892e+00 5.150000000000000411e-02 1.464000000000000024e-01 1.684999999999999831e-01
-1.728999999999999870e+00 5.130000000000000532e-02 1.664999999999999813e-01 1.673999999999999932e-01
-1.704999999999999849e+00 4.850000000000000144e-02 1.547999999999999932e-01 1.526999999999999746e-01
-1.680999999999999828e+00 4.660000000000000253e-02 1.136000000000000065e-01 1.330999999999999961e-01
-1.656999999999999806e+00 7.699999999999999900e-02 1.353000000000000314e-01 1.625000000000000056e-01
-1.632999999999999785e+00 1.499000000000000055e-01 2.278999999999999915e-01 2.615999999999999992e-01
-1.608999999999999764e+00 1.334000000000000186e-01 2.851000000000000201e-01 2.755000000000000226e-01
-1.584999999999999742e+00 6.400000000000000133e-02 2.451000000000000401e-01 1.754000000000000004e-01
-1.560999999999999721e+00 3.140000000000000430e-02 1.684999999999999831e-01 1.353000000000000036e-01
-1.536999999999999700e+00 2.610000000000000167e-02 1.602000000000000091e-01 1.393999999999999961e-01
-1.512999999999999678e+00 2.560000000000000123e-02 1.730000000000000149e-01 1.523999999999999799e-01
-1.488999999999999879e+00 2.499999999999999792e-02 1.806999999999999995e-01 1.623999999999999888e-01
-1.464999999999999858e+00 2.570000000000000062e-02 1.916999999999999815e-01 1.781999999999999973e-01
-1.440999999999999837e+00 2.720000000000000195e-02 2.293999999999999928e-01 2.016999999999999904e-01
-1.416999999999999815e+00 2.910000000000000434e-02 2.626000000000000001e-01 2.307999999999999774e-01
-1.392999999999999794e+00 3.180000000000000188e-02 2.938000000000000056e-01 2.655000000000000138e-01
-1.368999999999999773e+00 4.890000000000000596e-02 3.881999999999999895e-01 3.845000000000000084e-01
-1.344999999999999751e+00 7.109999999999999654e-02 4.740999999999999659e-01 5.158999999999999142e-01
-1.320999999999999730e+00 8.519999999999999796e-02 5.131000000000000005e-01 6.003000000000000558e-01
-1.296999999999999709e+00 7.140000000000000513e-02 4.750000000000000333e-01 5.990000000000000879e-01
-1.272999999999999687e+00 4.080000000000000293e-02 4.175000000000000377e-01 5.551999999999999158e-01
-1.248999999999999888e+00 3.150000000000000022e-02 7.511999999999999789e-01 8.478999999999999870e-01
-1.224999999999999867e+00 2.800000000000000058e-02 4.856000000000000316e-01 6.886999999999999789e-01
-1.200999999999999845e+00 2.479999999999999566e-02 3.744999999999999996e-01 6.395000000000000684e-01
-1.176999999999999824e+00 1.919999999999999832e-02 3.281000000000000028e-01 6.635999999999999677e-01
-1.152999999999999803e+00 1.449999999999999727e-02 2.783999999999999808e-01 5.739999999999999547e-01
-1.128999999999999782e+00 1.049999999999999892e-02 2.368999999999999995e-01 5.127000000000000446e-01
-1.104999999999999760e+00 6.400000000000001174e-03 1.844000000000000083e-01 4.192000000000000171e-01
-1.080999999999999961e+00 3.599999999999999901e-03 1.418000000000000094e-01 3.439999999999999725e-01
-1.056999999999999940e+00 3.200000000000000587e-03 1.486999999999999988e-01 3.537000000000000144e-01
-1.032999999999999918e+00 2.399999999999999790e-03 1.582000000000000073e-01 3.691000000000000392e-01
-1.008999999999999897e+00 4.000000000000000083e-03 1.932999999999999996e-01 4.116000000000000214e-01
-9.849999999999998757e-01 1.280000000000000235e-02 2.331999999999999906e-01 4.521000000000000019e-01
-9.609999999999998543e-01 1.600000000000000033e-02 2.452000000000000013e-01 4.672999999999999376e-01
-9.369999999999998330e-01 1.810000000000000150e-02 1.988000000000000322e-01 3.684000000000000052e-01
-9.129999999999998117e-01 1.949999999999999997e-02 1.506000000000000116e-01 3.315000000000000169e-01
-8.889999999999997904e-01 2.149999999999999828e-02 1.671999999999999875e-01 4.118999999999999329e-01
-8.649999999999997691e-01 2.280000000000000082e-02 1.927999999999999992e-01 4.876000000000000334e-01
-8.409999999999997478e-01 2.170000000000000401e-02 1.859000000000000097e-01 5.040000000000000036e-01
-8.169999999999997264e-01 2.130000000000000296e-02 1.796999999999999986e-01 5.584000000000000075e-01
-7.929999999999997051e-01 1.400000000000000029e-02 1.257000000000000062e-01 4.642999999999999905e-01
-7.689999999999996838e-01 6.899999999999999883e-03 8.190000000000000058e-02 2.975999999999999757e-01
-7.449999999999996625e-01 4.399999999999999398e-03 1.995000000000000107e-01 3.032999999999999585e-01
-7.209999999999996412e-01 7.199999999999999803e-03 3.079000000000000070e-01 5.019000000000000128e-01
-6.969999999999996199e-01 7.100000000000000408e-03 2.177999999999999936e-01 3.543999999999999928e-01
-6.729999999999995985e-01 5.199999999999999761e-03 1.501000000000000112e-01 2.399999999999999634e-01
-6.489999999999995772e-01 4.300000000000000003e-03 1.145000000000000046e-01 1.903999999999999859e-01
-6.250000000000000000e-01 6.899999999999999883e-03 1.238999999999999962e-01 2.983000000000000096e-01
-6.009999999999999787e-01 6.300000000000000912e-03 1.092000000000000054e-01 2.840999999999999637e-01
-5.769999999999999574e-01 5.499999999999999681e-03 9.549999999999998768e-02 2.611999999999999877e-01
-5.529999999999999361e-01 4.000000000000000083e-03 8.129999999999999727e-02 2.309999999999999831e-01
-5.289999999999999147e-01 3.200000000000000587e-03 6.829999999999999960e-02 1.996999999999999886e-01
-5.049999999999998934e-01 3.200000000000000587e-03 5.850000000000000339e-02 1.852999999999999925e-01
-4.809999999999998721e-01 2.399999999999999790e-03 5.040000000000000036e-02 1.742999999999999550e-01
-4.569999999999998508e-01 2.399999999999999790e-03 4.139999999999999236e-02 1.647000000000000131e-01
-4.329999999999998295e-01 2.399999999999999790e-03 3.259999999999999704e-02 1.558000000000000218e-01
-4.089999999999998082e-01 1.600000000000000294e-03 2.620000000000000454e-02 1.474000000000000032e-01
-3.849999999999997868e-01 1.600000000000000294e-03 2.160000000000000461e-02 1.419999999999999873e-01
-3.609999999999997655e-01 1.600000000000000294e-03 1.919999999999999832e-02 1.386999999999999900e-01
-3.369999999999997442e-01 8.000000000000001468e-04 1.679999999999999896e-02 1.377999999999999781e-01
-3.129999999999997229e-01 8.000000000000001468e-04 1.509999999999999537e-02 1.358000000000000040e-01
-2.889999999999997016e-01 8.000000000000001468e-04 1.439999999999999787e-02 1.395000000000000129e-01
-2.649999999999996803e-01 8.000000000000001468e-04 1.399999999999999856e-02 1.575000000000000289e-01
-2.409999999999996589e-01 8.000000000000001468e-04 1.359999999999999924e-02 1.652000000000000135e-01
-2.169999999999996376e-01 8.000000000000001468e-04 1.199999999999999852e-02 1.688000000000000056e-01
-1.929999999999996163e-01 8.000000000000001468e-04 9.599999999999999159e-03 1.658999999999999919e-01
-1.689999999999995950e-01 0.000000000000000000e+00 5.599999999999999943e-03 1.088000000000000078e-01
-1.449999999999995737e-01 0.000000000000000000e+00 4.000000000000000083e-03 8.479999999999998650e-02
-1.209999999999999964e-01 0.000000000000000000e+00 2.399999999999999790e-03 6.350000000000001477e-02
-9.699999999999997513e-02 0.000000000000000000e+00 1.600000000000000294e-03 4.389999999999998764e-02
-7.299999999999995381e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.530000000000000304e-02
-4.899999999999993250e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.079999999999999884e-02
-2.499999999999991118e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.200000000000000587e-03
-9.999999999998898659e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000013145e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.700000000000015277e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.100000000000017408e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.500000000000019540e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.190000000000002167e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.430000000000002380e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.670000000000002593e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.910000000000002807e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.150000000000003020e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.390000000000003233e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.630000000000003446e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.870000000000003659e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.110000000000003872e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.350000000000004086e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.590000000000004299e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.830000000000000071e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.070000000000000284e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.310000000000000497e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.550000000000000711e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.790000000000000924e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.030000000000001137e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.270000000000001350e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.510000000000001563e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.750000000000001776e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.990000000000001990e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.230000000000002203e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.470000000000002416e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.710000000000002629e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.950000000000002842e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.190000000000003055e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.430000000000003268e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.670000000000003482e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.910000000000003695e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.150000000000003908e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.390000000000004121e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.630000000000004334e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.870000000000000107e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.110000000000000320e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.350000000000000533e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.590000000000000746e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.830000000000000959e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.007000000000000117e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.031000000000000139e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.055000000000000160e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.079000000000000181e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.103000000000000203e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
